User ID,Vehicle Model,Battery Capacity (kWh),Charging Station ID,Charging Station Location,Charging Start Time,Charging End Time,Energy Consumed (kWh),Charging Duration (hours),Charging Rate (kW),Charging Cost (USD),Time of Day,Day of Week,State of Charge (Start %),State of Charge (End %),Distance Driven (since last charge) (km),Temperature (°C),Vehicle Age (years),Charger Type,User Type,Charge Status,Charge Difference
User_1165,Nissan Leaf,62,Station_381,San Francisco,18/2/24 12:00,18/2/24 13:00,37.688027665454456,0.6024173820856626,45.36451456071446,33.81185989290742,Morning,Sunday,17.969742475972758,67.45668714691847,172.10193826820836,26.066961754406773,1,Level 2,Casual Driver,Correct,49.48694467
User_1166,Nissan Leaf,110.6581279,Station_166,Chicago,18/2/24 13:00,18/2/24 16:05,20.79343928787075,1.470669721,30.185692832978994,16.07618660146749,Afternoon,Saturday,33.55042871023524,93.64636491555372,155.78441572644002,13.65991905369698,6,Level 2,Commuter,Correct,60.09593621
User_1167,Hyundai Kona,100,Station_311,San Francisco,18/2/24 14:00,18/2/24 15:29,53.36289470151473,3.7998192079636786,38.62554559470691,13.611919471082562,Night,Friday,33.26665160527895,92.03645412293866,42.13941422454072,29.88019647166928,4,Level 2,Commuter,Correct,58.76980252
User_1168,Hyundai Kona,100,Station_68,Los Angeles,18/2/24 15:00,18/2/24 17:40,24.267335453342245,1.6404240382645088,30.48577367290175,15.806354520950686,Afternoon,Tuesday,74.6842237,79.53017447619905,80.31857002371548,11.697359728518473,6,DC Fast Charger,Long-Distance Traveler,Correct,4.845950778
User_1170,Hyundai Kona,100,Station_88,Houston,18/2/24 17:00,18/2/24 20:32,27.706067785342434,2.858349510172882,45.32674459013657,38.03642615891435,Afternoon,Tuesday,46.48302918515636,98.62734402,104.86167280604526,19.029287814233463,4,Level 1,Commuter,Correct,52.14431484
User_1171,Chevy Bolt,50,Station_217,Los Angeles,18/2/24 18:00,18/2/24 18:43,76.68731222622425,0.7298829248016605,45.75831385931956,35.26539493312963,Night,Sunday,33.29424517991321,52.03926252888994,190.9379314830794,38.73862523604778,1,Level 1,Commuter,Correct,18.74501735
User_1172,Nissan Leaf,50,Station_1,New York,18/2/24 19:00,18/2/24 22:35,45.36457787633022,0.5641102252550376,25.04146030496852,33.71264719385388,Afternoon,Thursday,39.08232599116617,91.73370608401818,109.93191496761852,37.330821979493706,5,DC Fast Charger,Commuter,Correct,52.65138009
User_1173,Hyundai Kona,50,Station_135,Los Angeles,18/2/24 20:00,18/2/24 22:52,27.498043111589936,1.3744963855629204,46.47734294698627,8.154864479291327,Night,Monday,61.564448,63.28972367444196,97.46236881264964,12.409795888371692,3,DC Fast Charger,Casual Driver,Correct,1.725275677
User_1174,Nissan Leaf,100,Station_185,Chicago,18/2/24 21:00,18/2/24 21:31,74.70693087698855,3.681492980304839,33.46362565843205,38.766173522984936,Morning,Tuesday,56.908197426011114,90.23796992952722,166.68314426869878,7.884105497983775,1,Level 1,Commuter,Correct,33.3297725
User_1175,BMW i3,100,Station_351,San Francisco,18/2/24 22:00,18/2/24 22:53,37.52045250571513,2.781840207444596,24.98401295415121,12.977643006800404,Morning,Friday,23.173993641361665,79.15155531676531,27.716882849778493,-7.647816774,0,DC Fast Charger,Commuter,Correct,55.97756168
User_1177,Nissan Leaf,75,Station_106,New York,19/2/24 0:00,19/2/24 1:33,9.516527333,1.2783700242921128,48.57649109999988,15.141281107263376,Afternoon,Wednesday,18.262214822486705,88.41412998142081,207.1049873292505,27.830930909390297,0,Level 2,Casual Driver,Correct,70.15191516
User_1179,Hyundai Kona,50,Station_108,Houston,19/2/24 2:00,19/2/24 4:09,5.755524649492359,2.2904466878175924,39.127025402318914,34.39969184774937,Evening,Monday,63.61556869644066,73.80735045,107.66904425344254,18.962712202970867,3,DC Fast Charger,Commuter,Correct,10.19178175
User_1180,Tesla Model 3,100,Station_178,Chicago,19/2/24 3:00,19/2/24 5:23,13.003539499532652,1.704673382416253,41.18494267350982,18.408041959008088,Evening,Sunday,40.694992131073974,57.66600893156081,245.8580011,39.63190879237284,6,Level 2,Casual Driver,Correct,16.9710168
User_1181,Nissan Leaf,62,Station_298,San Francisco,19/2/24 4:00,19/2/24 4:53,21.35157383578864,2.8572143402961414,21.496163367424792,19.295581035680694,Evening,Wednesday,49.32313954121575,56.183631872742914,29.25939733503646,2.5012019700363908,6,Level 1,Commuter,Correct,6.860492332
User_1182,BMW i3,100,Station_358,Chicago,19/2/24 5:00,19/2/24 8:04,48.84665066850152,1.6639703334245637,7.243947955667937,17.932954042273728,Night,Monday,22.710321135632327,62.07007350536415,107.30820591544423,-0.33671547,3,DC Fast Charger,Casual Driver,Correct,39.35975237
User_1183,Hyundai Kona,100,Station_380,Houston,19/2/24 6:00,19/2/24 9:14,9.206012694775316,2.858817714150072,14.832917019534175,34.44812381475987,Morning,Thursday,46.607930464309526,66.14678806221944,280.54368535047314,18.455941632134504,7,DC Fast Charger,Casual Driver,Correct,19.5388576
User_1184,Nissan Leaf,75,Station_396,New York,19/2/24 7:00,19/2/24 9:00,19.93670718240265,1.9064831850782735,26.749078187318933,37.01873127551725,Morning,Monday,12.434282853171972,139.8974080530016,105.65724726981615,3.369212621798414,3,Level 2,Casual Driver,Correct,127.4631252
User_1185,Hyundai Kona,62,Station_359,Los Angeles,19/2/24 8:00,19/2/24 11:16,42.69140537961698,1.0543624141544703,27.817382166107997,12.426903943074102,Evening,Thursday,43.43501655407322,56.18842902969999,122.2954081784858,12.786009352544973,2,Level 1,Casual Driver,Correct,12.75341248
User_1186,Chevy Bolt,85,Station_146,San Francisco,19/2/24 9:00,19/2/24 12:40,76.18778788307228,2.8502383451136155,14.984051430614867,22.64610296532649,Morning,Sunday,10.285314614367564,76.73373540916441,69.18658683479167,15.247349649826322,0,Level 1,Casual Driver,Correct,66.44842079
User_1187,Tesla Model 3,75,Station_450,Houston,19/2/24 10:00,19/2/24 13:56,72.94073165721504,3.609229819666397,13.825035587120569,35.858869853499414,Night,Friday,44.08631934914307,61.937250516895816,19.30831574067269,38.666963309829576,6,DC Fast Charger,Casual Driver,Correct,17.85093117
User_1188,Chevy Bolt,75,Station_74,San Francisco,19/2/24 11:00,19/2/24 11:55,24.54169744898367,1.7128937441723353,25.603799331857445,31.057746282670188,Evening,Friday,18.634468421016173,76.45593405264898,81.73856181446357,-1.63819356,4.5922782559119115,Level 2,Long-Distance Traveler,Correct,57.82146563
User_1189,Nissan Leaf,85,Station_463,Chicago,19/2/24 12:00,19/2/24 13:34,7.446816605478516,3.4814381690198086,25.603799331857445,15.134226307880432,Night,Wednesday,65.8714228,84.10892630331702,30.92221633424317,10.506884363450856,2.077846517447363,Level 1,Long-Distance Traveler,Correct,18.2375035
User_1190,BMW i3,85,Station_478,San Francisco,19/2/24 13:00,19/2/24 15:29,17.199039032159078,1.6631801307711285,25.603799331857445,38.88617414,Night,Saturday,24.073834346422565,76.81115783,160.29392451031427,-4.253532923,1,Level 2,Commuter,Correct,52.73732349
User_1191,Hyundai Kona,50,Station_108,Houston,19/2/24 14:00,19/2/24 14:33,42.69140537961698,2.287832254990381,21.672225735894894,8.331034986055567,Afternoon,Saturday,58.68736692841344,84.96009646,116.65507846903554,-3.112536169,1,DC Fast Charger,Casual Driver,Correct,26.27272953
User_1193,Hyundai Kona,85,Station_17,Los Angeles,19/2/24 16:00,19/2/24 16:30,18.01705100546142,2.4616037159541557,43.70116825973557,17.784552971235748,Afternoon,Sunday,71.41075857249324,76.22136172265118,28.54920389274597,19.16560070339951,4,DC Fast Charger,Long-Distance Traveler,Correct,4.81060315
User_1194,Nissan Leaf,75,Station_196,San Francisco,19/2/24 17:00,19/2/24 18:19,59.126629342112274,2.4214112224514865,6.938614078941109,37.98580056569231,Evening,Thursday,47.378590584782515,51.070619780241294,238.7363609885128,19.745234345009298,0,Level 1,Commuter,Correct,3.692029195
User_1195,Hyundai Kona,85,Station_327,New York,19/2/24 18:00,19/2/24 20:19,35.86668099087705,4.226667873215021,32.79732044472121,25.03077550094883,Night,Friday,83.51568603776872,85.70187848640649,258.03171714046346,8.253481653676824,5.352188076255658,DC Fast Charger,Commuter,Correct,2.186192449
User_1196,Tesla Model 3,62,Station_318,San Francisco,19/2/24 19:00,19/2/24 21:48,5.200112601,1.8876640005318568,49.33323452,30.865446026333004,Morning,Sunday,18.983577712791817,89.64463555022162,179.29269019534732,37.57672672417906,2.396060328531535,Level 1,Long-Distance Traveler,Correct,70.66105784
User_1197,Nissan Leaf,50,Station_297,Chicago,19/2/24 20:00,19/2/24 21:43,28.77227402735012,1.1929063943723863,25.798792626759298,17.020098362641242,Evening,Friday,27.985355247157237,69.49637808673178,163.03903239714137,37.48534731,6,Level 2,Long-Distance Traveler,Correct,41.51102284
User_1198,Hyundai Kona,75,Station_479,Los Angeles,19/2/24 21:00,20/2/24 0:36,61.90801716904538,3.099767922,37.77442265439287,31.22274619292504,Night,Friday,18.216135308909685,88.05542208773109,291.18090476354723,18.77488486854991,3,Level 1,Casual Driver,Correct,69.83928678
User_1199,BMW i3,100,Station_499,Los Angeles,19/2/24 22:00,19/2/24 23:31,35.017606522824096,2.848815610735716,12.54074292674547,26.828227672486396,Night,Wednesday,19.069365298758676,77.58691651286874,49.66563770855315,10.204876258349907,3,Level 1,Long-Distance Traveler,Correct,58.51755121
User_1200,Nissan Leaf,50,Station_252,Los Angeles,19/2/24 23:00,20/2/24 0:50,14.804488742545598,2.614062988013123,27.499247528804364,33.99393418244686,Morning,Friday,19.59802465,82.03353841178316,58.87016369,27.22215780885722,3,DC Fast Charger,Casual Driver,Correct,62.43551376
User_1201,Nissan Leaf,75,Station_487,New York,20/2/24 0:00,20/2/24 3:13,65.10291874065945,1.0208252585151376,47.43975214885614,31.70105644,Afternoon,Saturday,17.25397204903592,99.67179757,41.25609709872159,10.926311832543378,4,Level 1,Commuter,Correct,82.41782552
User_1202,BMW i3,75,Station_119,New York,20/2/24 1:00,20/2/24 2:25,18.120951026827235,3.405813276569597,35.164034359851314,15.365010754049718,Night,Tuesday,41.081555230294626,146.75945137733174,277.0150898908713,4.599632828,7,Level 1,Casual Driver,Correct,105.6778961
User_1203,Chevy Bolt,86.71809381532775,Station_162,Houston,20/2/24 2:00,20/2/24 4:20,61.63104965912597,2.942916165689722,20.391192291148027,32.96419115136705,Night,Wednesday,23.35781808377515,96.40888301425215,83.91991846336025,-6.983337242,3,Level 1,Long-Distance Traveler,Correct,73.05106493
User_1204,Tesla Model 3,75,Station_198,San Francisco,20/2/24 3:00,20/2/24 3:50,71.80591939,3.736266174957047,39.46787878394304,21.00678380055329,Morning,Monday,49.899302365064386,60.39169483747191,55.974774420257475,-0.831142271,2,DC Fast Charger,Casual Driver,Correct,10.49239247
User_1206,Hyundai Kona,100,Station_486,Chicago,20/2/24 5:00,20/2/24 5:38,45.858999052265375,1.3093292808686268,47.503737971035065,35.54794042646574,Night,Wednesday,26.447257316508875,50.88290885213277,85.00477868174715,7.159703373364536,4,Level 2,Long-Distance Traveler,Correct,24.43565154
User_1207,BMW i3,100,Station_45,Los Angeles,20/2/24 6:00,20/2/24 8:48,55.691891653122006,2.870813713553876,3.856230310405413,5.433701239340921,Afternoon,Sunday,25.912943296651612,91.24425598403384,152.25986699080715,11.35363499376702,0,Level 2,Casual Driver,Correct,65.33131269
User_1208,Chevy Bolt,61.95336635157009,Station_314,New York,20/2/24 7:00,20/2/24 10:52,23.050456238396514,3.661900843125582,36.76987403,9.644170358721697,Afternoon,Wednesday,36.143534808623635,50.590866788910525,286.3788213543384,-7.858269925,2,DC Fast Charger,Commuter,Correct,14.44733198
User_1210,Hyundai Kona,75,Station_382,Chicago,20/2/24 9:00,20/2/24 11:38,21.05357940478484,1.4617679826287715,6.306066001187466,46.17291743881244,Afternoon,Tuesday,50.70981922850209,64.13652349959695,135.63711211756276,26.193341439430043,5,DC Fast Charger,Long-Distance Traveler,Correct,13.42670427
User_1211,Hyundai Kona,100,Station_418,New York,20/2/24 10:00,20/2/24 12:27,8.789017000425101,2.9124603386156505,25.603799331857445,15.66221410500024,Night,Tuesday,49.82374376270066,86.76483394013943,98.66024538,-9.124475929,1,Level 1,Long-Distance Traveler,Correct,36.94109018
User_1212,Chevy Bolt,62,Station_44,San Francisco,20/2/24 11:00,20/2/24 14:47,97.66776539,2.819041425308821,34.00613293122943,14.873470665507764,Afternoon,Saturday,31.71691071,63.995768026827264,249.0723706064663,-7.754748569,5,DC Fast Charger,Long-Distance Traveler,Correct,32.27885731
User_1213,Chevy Bolt,100,Station_271,Los Angeles,20/2/24 12:00,20/2/24 15:54,39.94579631974886,2.705994138237201,34.10159814,29.24488324742495,Night,Tuesday,15.073705966426454,98.6113299,132.7866428816962,-5.499048907,1,Level 1,Casual Driver,Correct,83.53762393
User_1214,BMW i3,86.16648846991009,Station_78,San Francisco,20/2/24 13:00,20/2/24 14:25,41.01292040629061,3.069542306569536,35.239594294264535,43.374108624442194,Morning,Friday,56.93067672987071,79.67504954632604,223.72002576711333,31.58905780067694,2,Level 1,Commuter,Correct,22.74437282
User_1216,Chevy Bolt,100,Station_178,Los Angeles,20/2/24 15:00,20/2/24 16:06,52.284372293181825,1.7728069001606237,23.87673157167134,23.70329353701408,Night,Sunday,21.85862017889134,79.26462882824637,41.29155664965743,6.385560976611462,6,DC Fast Charger,Long-Distance Traveler,Correct,57.40600865
User_1217,Chevy Bolt,75,Station_357,Houston,20/2/24 16:00,20/2/24 19:24,77.63234569193523,3.306874017578997,11.179014560862132,10.906383271837058,Evening,Friday,54.643859299661386,58.01818477546587,101.40291219481855,2.21108395,2,DC Fast Charger,Commuter,Correct,3.374325476
User_1218,Nissan Leaf,50,Station_498,Chicago,20/2/24 17:00,20/2/24 19:00,14.175393197160597,2.206144329104404,21.857389617404845,23.920286374978524,Night,Saturday,18.139377516618723,64.34409488966753,295.9593309185726,8.013999618,7,Level 1,Long-Distance Traveler,Correct,46.20471737
User_1219,Hyundai Kona,62,Station_416,San Francisco,20/2/24 18:00,20/2/24 20:23,28.337522357857683,2.2607468723450665,36.286078729713026,35.18238654954788,Night,Monday,25.450179505817587,95.74806410053785,85.88564156991364,15.725063881272998,7,DC Fast Charger,Casual Driver,Correct,70.29788459
User_1221,Nissan Leaf,75,Station_3,San Francisco,20/2/24 20:00,20/2/24 22:37,45.45111536306598,1.1310299985017624,12.817069905556416,29.15101897,Night,Saturday,59.31302561,59.87147873828874,39.89135462894271,37.73130899577718,0,Level 2,Long-Distance Traveler,Correct,0.558453131
User_1222,BMW i3,50,Station_214,New York,20/2/24 21:00,21/2/24 0:24,49.66092549992548,3.5902414161320193,17.663341419791365,12.392087197216732,Morning,Monday,68.71101928718994,84.88161296476284,236.7315167633957,-4.137528822,0,Level 2,Casual Driver,Correct,16.17059368
User_1223,BMW i3,85,Station_342,Chicago,20/2/24 22:00,21/2/24 0:31,23.942080345214407,2.159224759169293,18.819584772025628,23.77234837066541,Night,Saturday,24.122328324213527,90.8302547,190.20176564094433,-3.244674645,3,Level 1,Commuter,Correct,66.70792638
User_1225,Chevy Bolt,50,Station_51,San Francisco,21/2/24 0:00,21/2/24 3:35,8.641282040664738,2.494662938263948,19.669670793008116,21.978604437867293,Night,Friday,13.24841775679932,85.29183868833562,132.61341582089574,0.8741646568865473,4,DC Fast Charger,Long-Distance Traveler,Correct,72.04342093
User_1226,BMW i3,75,Station_67,San Francisco,21/2/24 1:00,21/2/24 2:05,11.139612943722046,0.767174748,25.603799331857445,37.33962943,Morning,Sunday,75.43794751,98.85515702,246.7058199314493,35.776099749649234,5,Level 1,Casual Driver,Correct,23.41720951
User_1228,Tesla Model 3,64.92538262404466,Station_93,Los Angeles,21/2/24 3:00,21/2/24 4:33,77.26621995,3.4981219794097913,28.926485022423556,37.50769260514179,Morning,Saturday,34.59232797281263,92.20541049935828,27.664902149475136,11.995372899168595,3,Level 2,Commuter,Correct,57.61308253
User_1229,Chevy Bolt,100,Station_176,Chicago,21/2/24 4:00,21/2/24 7:48,5.995140564565627,3.9769703835389874,34.95390177071374,30.413027624980472,Evening,Thursday,36.39805027421534,62.029398282126934,270.6638630648035,22.975563617224864,5,DC Fast Charger,Commuter,Correct,25.63134801
User_1230,Hyundai Kona,54.03223627344707,Station_145,Houston,21/2/24 5:00,21/2/24 8:19,21.270741905550192,3.342356048760274,40.17685077355911,12.186151848164938,Morning,Saturday,23.97110917899692,90.94302580985588,75.72756438939092,31.34685758576334,6,DC Fast Charger,Commuter,Correct,66.97191663
User_1231,Chevy Bolt,62,Station_7,New York,21/2/24 6:00,21/2/24 7:17,38.13860653803928,0.9480562282120272,42.51668875692226,21.812883736502652,Evening,Monday,79.20966433664086,147.49213012486788,145.0342957741259,39.70742947645548,7,Level 1,Casual Driver,Correct,68.28246579
User_1232,Nissan Leaf,85,Station_269,Chicago,21/2/24 7:00,21/2/24 10:51,37.99803253,2.0607338598296994,10.493519676517534,16.652942996877634,Morning,Sunday,21.31000444838144,58.47308801172035,214.38410598075924,-1.844830529,1,DC Fast Charger,Casual Driver,Correct,37.16308356
User_1233,Tesla Model 3,50,Station_376,Houston,21/2/24 8:00,21/2/24 9:50,12.89314235582393,2.1412999520428553,17.34136645625693,18.14399891450073,Morning,Wednesday,78.39287123,78.81590749,88.54041810511625,20.055112427461744,0,Level 2,Casual Driver,Correct,0.423036256
User_1235,Nissan Leaf,100,Station_4,San Francisco,21/2/24 10:00,21/2/24 12:58,42.69140537961698,1.616070494721635,27.796976646946376,58.25460657,Afternoon,Thursday,74.47523223914841,75.87076299811594,58.28229304091584,33.66576144346836,7,Level 2,Long-Distance Traveler,Correct,1.395530759
User_1236,Hyundai Kona,75,Station_138,Los Angeles,21/2/24 11:00,21/2/24 12:29,5.868319195612725,0.890728405,21.32626413977922,21.90827594100225,Afternoon,Wednesday,28.90083254997095,97.35343585040852,280.9762024240972,-1.562489789,4,Level 1,Commuter,Correct,68.4526033
User_1237,Tesla Model 3,62,Station_231,Houston,21/2/24 12:00,21/2/24 14:50,42.69140537961698,1.2816026654590182,36.60130618123146,29.78148179519326,Night,Wednesday,76.96022949767347,83.75662148016092,11.76940924523808,12.235644570305125,1,Level 1,Commuter,Correct,6.796391982
User_1238,Tesla Model 3,100,Station_88,San Francisco,21/2/24 13:00,21/2/24 13:30,77.69879024520026,1.224897157423554,26.42378193855539,17.05899333795074,Evening,Friday,52.49864487916761,66.17919066180764,196.2895364387553,36.64249003843529,5,Level 2,Long-Distance Traveler,Correct,13.68054578
User_1239,Tesla Model 3,85,Station_17,San Francisco,21/2/24 14:00,21/2/24 15:34,94.36532940921012,2.2434218074905186,31.654116000336423,38.09452549270843,Night,Saturday,43.87900893699008,62.259321460776434,205.84036161786625,19.11913063666853,7,Level 2,Long-Distance Traveler,Correct,18.38031252
User_1240,Tesla Model 3,62,Station_52,Los Angeles,21/2/24 15:00,21/2/24 16:02,43.95822631658241,1.767862582188473,36.00275417138911,10.432237271274918,Afternoon,Tuesday,60.90486524314052,81.09356513724907,49.91211987419893,3.915833020589746,4,DC Fast Charger,Long-Distance Traveler,Correct,20.18869989
